"","Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"109","😮😮😮","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:21:24Z","2024-08-04T05:21:24Z","UgyPMp4brOHiEeFOT3F4AaABAg",NA,"jNQXAC9IVRw"
"110","Dhdhhddhhd","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:21:19Z","2024-08-04T05:21:19Z","UgzuM6Jn8rD-pNIkdLp4AaABAg",NA,"jNQXAC9IVRw"
"111","2005","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:20:52Z","2024-08-04T05:20:52Z","UgyCWsIbQMzUAmSGNsR4AaABAg",NA,"jNQXAC9IVRw"
"112","2028","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:20:42Z","2024-08-04T05:20:42Z","Ugxvczifl8gLWqgQX854AaABAg",NA,"jNQXAC9IVRw"
"113","❤❤❤❤😂😂😢😮😮😂❤❤","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:20:26Z","2024-08-04T05:20:26Z","UgwDLeW84sRFPe-ipo14AaABAg",NA,"jNQXAC9IVRw"
"114","2024","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:20:08Z","2024-08-04T05:20:08Z","UgztY_81S7VSwZMZ1IJ4AaABAg",NA,"jNQXAC9IVRw"
"115","2024❤❤❤❤❤🎉🎉🎉","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:19:35Z","2024-08-04T05:19:35Z","UgyYfV1JLy6nG2I53kF4AaABAg",NA,"jNQXAC9IVRw"
"116","Will make an edit about this in my channel","@Bruceasauruschan","https://yt3.ggpht.com/fp5b3rruafIJJaaW1bC5VJ_faMr0J6NLeVq4AqJPdsYKoGG5FNCM5muwgWa5Gc5lg01dVAEsPg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Bruceasauruschan","UCN_B26iMmr53HsyeWA4rgeg","0","1","2024-08-04T05:17:13Z","2024-08-04T05:17:13Z","Ugzq8Lo8-wacRwamKTp4AaABAg",NA,"jNQXAC9IVRw"
"117","Can everyone give me a like please?","@XjdhsSxbbx","https://yt3.ggpht.com/GEnJyOZpnENXWk2JMYB1IQCzg8zCdO_A13W3Q--4XH5tvJQri0QwH64JWw5Wi0me8WPZs3yy=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@XjdhsSxbbx","UCKF3RZEoFYTdu8prS3uDNxw","0","1","2024-08-04T05:12:11Z","2024-08-04T05:12:11Z","UgxK6bm_AYY-PkApNE54AaABAg",NA,"jNQXAC9IVRw"
"118","সাপোর্ট চাই","@VloggingCooking-z4i","https://yt3.ggpht.com/4RnVeetsqbHAkp9XIZZGo967Q-KUJ3skVMUcdens7t8GjxKC56VUurZfmSiazR4JoEqfwqDJaQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@VloggingCooking-z4i","UCxlhvnm4L1WtCwbmcSY0AVw","0","0","2024-08-04T05:11:21Z","2024-08-04T05:11:21Z","UgxrvsMX4bta43LyDGR4AaABAg",NA,"jNQXAC9IVRw"
"119","0:00 not only the beginning of a legend, but the beginning of an era.","@06MAN","https://yt3.ggpht.com/VDZP_vtPgHbCUdRHkMC3ui1qGSxIVV7xkYEyzkkB14jlixXgNO5XSgowUVxso0eT1joCcenrZg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@06MAN","UCn7Hh4-XAIUGz7svzsbFxuA","0","0","2024-08-04T05:11:15Z","2024-08-04T05:11:15Z","Ugxgx2wcUWLxyGux3214AaABAg",NA,"jNQXAC9IVRw"
"120","Ano que vem esse video histórico completa 20 ano, eu o admiro muito 🙂","@Canalcordado894","https://yt3.ggpht.com/fdu1lUX3Ljdc2C6VQ1vaII6xLf1mHKPL-2xzCq2i02dqM1LL7F5QaFdtOTqFhVhAFYlPhVp4GQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Canalcordado894","UColRcLTPcoEOekPdkDTwyqA","0","2","2024-08-04T05:09:33Z","2024-08-04T05:09:33Z","Ugx6Kt1Wxa7oRB4mwWJ4AaABAg",NA,"jNQXAC9IVRw"
"121","Anyone here in 2024???","@Phxnks324","https://yt3.ggpht.com/ntYf2HVh5cCbhvjQ127cuYiaE8LytPpfKvSsHfu4281moXspe0U3XnmVTcLVsyF9WjAKxiu_=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Phxnks324","UC9yaGhOVQBXiri7uB7OGsxQ","0","0","2024-08-04T05:07:56Z","2024-08-04T05:07:56Z","UgzdLi1JULuGDfNHHrF4AaABAg",NA,"jNQXAC9IVRw"
"122","i’m so early!","@giatortilla","https://yt3.ggpht.com/bugUxXYc7GKIz0oDI964ZHy8jzN9YvPNWit-IxkLHe65ui_V47Aj_cYYtvJC0KwSrJdoJcgbPg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@giatortilla","UCyzG8gUJhikbgWLOREmkvLQ","0","1","2024-08-04T04:56:36Z","2024-08-04T04:56:36Z","Ugy7puYMIxKXR2jJboJ4AaABAg",NA,"jNQXAC9IVRw"
"123","Early","@DrixMahro","https://yt3.ggpht.com/RoumNs0MUTwjwXZ5E-a5T8ySyYcSEICgHQTd8Lf5X0r7A6AV2tjtwB5sKUC9820GwsmAERDPRA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@DrixMahro","UCosgPnG6l1FLja3agJOW-CA","0","1","2024-08-04T04:50:39Z","2024-08-04T04:50:39Z","UgwZxlkSevrNDKbL42J4AaABAg",NA,"jNQXAC9IVRw"
"124","First","@A_peice_Ochrisp_bacon","https://yt3.ggpht.com/ZJvv7IXfI07UU3eRtZi5f0devcMJDm9sHbiwKleXfaqsv_ye5H7VRCMUoys9X5zdMkkPixs4cA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@A_peice_Ochrisp_bacon","UCYpJFpNswICvqbBV_mjrVzA","4","2","2024-08-04T04:39:16Z","2024-08-04T04:39:16Z","UgyvPe-J7THSYm1cBaN4AaABAg",NA,"jNQXAC9IVRw"
"125","Xem đầu 🎉","@namnhat3382","https://yt3.ggpht.com/ytc/AIdro_mWKL9iHmDwpBMb_7sdMftnItoZlC48c7XeHeG42uAFcQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@namnhat3382","UCUf7nEkfqlZTU3XaLEbcU8g","0","0","2024-08-04T04:37:25Z","2024-08-04T04:37:25Z","UgyQ9NDrJTOLQbDCGFB4AaABAg",NA,"jNQXAC9IVRw"
"126","✨","@Ndgunreleased","https://yt3.ggpht.com/XeShcnHBLZYNmLXU5lnbWJR64jGvhhEbNhYsHXTNQjM3blLvs_tKjyLEjEcSSx6gQS-BPc6sRQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Ndgunreleased","UCF77efQL__EiE7KC3fO4-FA","0","0","2024-08-04T04:32:54Z","2024-08-04T04:32:54Z","UgybhSHQHW3HE0KuDph4AaABAg",NA,"jNQXAC9IVRw"
"127","Anyone in 2024❤😢","@senthilkumar-ti5iq","https://yt3.ggpht.com/ytc/AIdro_n1jbYGKYkGU6GfX92I0ishg8WRm3_0yMqEgdVoXYgpQ7U=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@senthilkumar-ti5iq","UCqny65Mci-kd0XFqhT85dHg","1","2","2024-08-04T04:29:03Z","2024-08-04T04:29:03Z","Ugys1tSd-Q1BCw6cjWF4AaABAg",NA,"jNQXAC9IVRw"
"128","‎","@Pommmyyy","https://yt3.ggpht.com/W90R9w0OXhb2akKm5w4GvmJ0Y4s78M_Z3_sIdDArbj0bvYp-Ev7uqzcGm03cBWKd7MA4HbtQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Pommmyyy","UCF3G_T59WGbT5aK4iWquTfw","0","0","2024-08-04T04:24:58Z","2024-08-04T04:24:58Z","UgxDlm5qAQF-IpJ0lCZ4AaABAg",NA,"jNQXAC9IVRw"
"129","What a nice video","@darlyn3917","https://yt3.ggpht.com/N7GhgIl7GdmvydohzW5yaRQy9E1Z_poaDvqEtCV1tu1eIfQmOmVMRqcd5FcqxPWG1WOecn_CEmY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@darlyn3917","UCFk2BFbMKZKO1h3bzBNmX-Q","0","2","2024-08-04T04:24:53Z","2024-08-04T04:24:53Z","UgzOlxWwDmK0jxWALDt4AaABAg",NA,"jNQXAC9IVRw"
"130","Bro 19 years ago that’s crazy","@Shr00m_Star4life","https://yt3.ggpht.com/uWGHemGxGkNDzbI48G9KbFYdV3yWU0zIV6JVkzEzDXDswswRj1Qmvm9UxiSxk1Ri63Qxu7csVw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Shr00m_Star4life","UCHH8-NFX2ITCl5P6FJZwxTA","0","1","2024-08-04T04:24:42Z","2024-08-04T04:24:42Z","UgxJ5iF1WwPi58-Zsqp4AaABAg",NA,"jNQXAC9IVRw"
"131","I see that this video almost get 20 years omg this is very good","@dinosdeaxel6839","https://yt3.ggpht.com/lQAZzixMf9Zx_RLWenMWYSK5hHIXyu9ifOo0brOBAgqhadGR1V0MJp9Paqa629W8tSZNiaPTcg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dinosdeaxel6839","UCX-0goUFuloSnqhroQI7aVg","5","1","2024-08-04T04:23:06Z","2024-08-04T04:23:06Z","Ugx4Fr7XlLk87F_q5v54AaABAg",NA,"jNQXAC9IVRw"
"132","Skskksksk😘😊🙏🏽🙏🏽🌼🙏🏽🤦🏽👀😌😜😌😜♾️😞♾️🥲💛😊♾️😊♾️😞😐👀😐🤫😉😃😉😭🗿💛❤️","@GUiRP2X","https://yt3.ggpht.com/fT2B55x_2druyDc6SJreGFWwrJ29hAoUyYobxLlUzYqESmGII7Rq8T5G6ubq2SPeEPMgwmo-zA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@GUiRP2X","UCtMACHJNeLYVrP70M3qxTIQ","0","0","2024-08-04T04:17:17Z","2024-08-04T04:17:17Z","UgxeV2NG9wLzJfsAM9p4AaABAg",NA,"jNQXAC9IVRw"
"133","the first word on youtube was “alright”","@imaloafofbread669","https://yt3.ggpht.com/4x6u1rmX4DFd0YB3PAa4WwXwQCQpJB0c8IudC_OjSewFD46DfCtDeoaucX6AHcJ9Sunjoblfbg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@imaloafofbread669","UCXijbOakYFArjmn0C1VK-CQ","0","2","2024-08-04T04:16:25Z","2024-08-04T04:16:25Z","UgwjUq0csg3j1dvyaE54AaABAg",NA,"jNQXAC9IVRw"
"134","Subscribe","@mdarmanislam4631","https://yt3.ggpht.com/LetA4PYVwvUwj-MXYYjZcdlZPdIvgX1YQfdZzYqz1qVYpwEkNI65BS-arfXWrbaDfvYffilgE1g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@mdarmanislam4631","UC8jqqCY909aqBi-Jlae96oQ","0","0","2024-08-04T04:12:09Z","2024-08-04T04:12:09Z","Ugy8d5Y12FMOaEYfBox4AaABAg",NA,"jNQXAC9IVRw"
"135","❤❤","@mdarmanislam4631","https://yt3.ggpht.com/LetA4PYVwvUwj-MXYYjZcdlZPdIvgX1YQfdZzYqz1qVYpwEkNI65BS-arfXWrbaDfvYffilgE1g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@mdarmanislam4631","UC8jqqCY909aqBi-Jlae96oQ","0","0","2024-08-04T04:11:12Z","2024-08-04T04:11:12Z","UgyQtBmJI90pdUg9coF4AaABAg",NA,"jNQXAC9IVRw"
"136","Looking at ❤2024","@SiddharthJadhav-hb7gb","https://yt3.ggpht.com/ytc/AIdro_l_cdb12iEvfbconWqKW89iqSh69jL-NdmjZIuXCkr9Yg3iLzKFdf8SG32lYrR3AmrM9A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@SiddharthJadhav-hb7gb","UChbHGdV-IiwJ5_Mtsk2HhTA","0","1","2024-08-04T04:07:14Z","2024-08-04T04:07:14Z","Ugwu_W_FRw5eSP2IGuB4AaABAg",NA,"jNQXAC9IVRw"
"137","dang how has it already been that long..","@LavenderSunscreen100","https://yt3.ggpht.com/clQFoz7n--l1lR9xggcQXqGyWivypdeq2IUuyPI79WmBz1bFQutYBcRqb-mHe2vwRP74naTkSQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@LavenderSunscreen100","UCp3p6DUXhEivi8YgcyFrTWw","0","1","2024-08-04T04:04:29Z","2024-08-04T04:04:29Z","Ugws8E-F0vCnIuILcPJ4AaABAg",NA,"jNQXAC9IVRw"
"138","it's gonna be 20 years next year","@foxzyx","https://yt3.ggpht.com/szpEBGi3AT7MQrdUKSGzSyPs6bWHUEkaM_xsefFfPCS_SUz0NFa77lgRMELfhiB3ojw2J-lCdA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@foxzyx","UChdqMr2qccOpPO40UtdiMyg","0","3","2024-08-04T03:58:53Z","2024-08-04T03:58:53Z","UgwdSfyO9FJ9gQKhVch4AaABAg",NA,"jNQXAC9IVRw"
"139","“Most viewed YouTube video”","@RiceIsLife9","https://yt3.ggpht.com/6l-6ivNgy1M_eJKERyXYkJG6BpTM4zvnkmpuOvEf8gjdG6LByQ39YEUF9VJ3OhamvixcRPYU7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@RiceIsLife9","UC5yw1nq-Ewvpbk3E3Nj2EOQ","0","1","2024-08-04T03:56:08Z","2024-08-04T03:56:08Z","UgwPDkuVoiGT8XL3xH14AaABAg",NA,"jNQXAC9IVRw"
"140","tbh 10:10:10 is best","@arielsworld9","https://yt3.ggpht.com/KFTd37J2Qw4BZKqEgpm6ClSOEUC7Lx-PP0bU1fOyZoCW3TfFZPCjO5R5T5iCKyDH66SJfQXATw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@arielsworld9","UCs9Pwu7PjZXr9SfhMO_shww","0","0","2024-08-04T03:55:48Z","2024-08-04T03:55:48Z","UgxCIm7s-zpHpY8GBVF4AaABAg",NA,"jNQXAC9IVRw"
"141","Were making history here folks!!!","@vigilante-od9vc","https://yt3.ggpht.com/BnnUEgAukkHxPtZM2Fa79lqcZpkcwzLPkxyM03he0gEnE0spaq91Vw0rciyqr6tdIlQ_1-4LwA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@vigilante-od9vc","UCHBQLvc95mGLQB5Oa4ntIYA","0","0","2024-08-04T03:53:22Z","2024-08-04T03:53:22Z","Ugzxm-3UUxKk61qYqf14AaABAg",NA,"jNQXAC9IVRw"
"142","Best oldest video is "" me at the zoo"" 👊👌👍💝","@TuanNguyen-rx2rl","https://yt3.ggpht.com/ytc/AIdro_nM8r77Y7Us-1FW6dv-MFAEOgqP10cph49FkxXDnpVClwNGEIdM5zdTUyEgLLRRse4Z7A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@TuanNguyen-rx2rl","UCWxZzMEH9RU76blNmUSCZxw","0","1","2024-08-04T03:49:32Z","2024-08-04T03:49:32Z","UgzTq6-trcpV08tewfd4AaABAg",NA,"jNQXAC9IVRw"
"143","You have received the golden video award 🏆. This award is given to the best of the best youtube videos. Congratulations 🎊 👏 💐 🥳","@EntertainmentAwards-m1g","https://yt3.ggpht.com/ytc/AIdro_n_nj07aHleN8uGZG87BGwCoiKn6frileWLuBTPGoV7SK3tUej0VFYnY4c8Qr2CsretaA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@EntertainmentAwards-m1g","UCszivrPj87ocLb8lbrn9D9Q","0","1","2024-08-04T03:46:03Z","2024-08-04T03:46:03Z","UgwinuPgknoLHs9jJxB4AaABAg",NA,"jNQXAC9IVRw"
"144","W vid🔥","@sigmaman-v6l","https://yt3.ggpht.com/tLkTuZ3taSoH6HPHo4rk8BsQJ5x49O08YtX0vB_tKXrG7Whf9rLy0CFp7D52Q981ts18nbPh=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@sigmaman-v6l","UC5VCWRsfjgZPcqCTUJqYKyQ","0","0","2024-08-04T03:40:43Z","2024-08-04T03:40:43Z","UgxMa7NSLYld13XqEhl4AaABAg",NA,"jNQXAC9IVRw"
"145","Getting a 19 year old video recommended shows why this video is the best","@user-ir7pr9iu2c","https://yt3.ggpht.com/ytc/AIdro_k_IjgFMbINbx5xvHBwFtpyDGBwwZBrEd3LJ18hcUJGE6fDCupbLP5jmFMqT8TwQOJiWQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ir7pr9iu2c","UCDpBJWuHNXks3tCZc49zvuw","0","3","2024-08-04T03:39:25Z","2024-08-04T03:39:25Z","UgzG-mWdY3CRdwHL6op4AaABAg",NA,"jNQXAC9IVRw"
"146","👇🏽2024?","@LuisGD-jh3oz","https://yt3.ggpht.com/QKQy8NT5DFPZIgDYg7IRphmWLybZVq_hsgLxurEjL-rloG2OfnDEJI8XVu27-p4kvpCn96XU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@LuisGD-jh3oz","UCbePwdoOSKT9pdxOwnGIZUQ","0","0","2024-08-04T03:37:02Z","2024-08-04T03:37:02Z","UgyW-GCVJJfQp1OdEq94AaABAg",NA,"jNQXAC9IVRw"
"147","Ah yes, the first vid on YouTube","@pogo-vr","https://yt3.ggpht.com/iLr8IHbhXv1Hi9j1XWMPIjypnF_CKl3opvzXa8a705Zi8zYJa9vf-sGBTgzS7l4cfyTB7_w4gps=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@pogo-vr","UCpBxnZKaLk4zGozDIAt1org","1","1","2024-08-04T03:21:18Z","2024-08-04T03:21:18Z","Ugx-vVJFJptzy1mzQgh4AaABAg",NA,"jNQXAC9IVRw"
"148","WHOS HERE IN AUGUST 2024
⬇️","@Littlebdybigheart","https://yt3.ggpht.com/hPtaWWD9d69vU80wdCWrGZudYXjcC4gmlV7DIO43nj3dGdHaDgsr6MVpaF2LFNE4Frhoc28Fxg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Littlebdybigheart","UCY3HO70XClPrSkvBOqk3COw","2","4","2024-08-04T03:17:42Z","2024-08-04T03:17:42Z","UgywM5uqTQ-AnJXPfdh4AaABAg",NA,"jNQXAC9IVRw"
"149","I ACTUALLY GOT THIS ON MY FYP LETS GOOOOOO","@miniteejee-games","https://yt3.ggpht.com/abms1Qhgrvjqp6KAa06kGTpNRIWT0gLxlSEpe3CBzySUnNsEkNcffxS1K16aAf8vu2Jm-sisCB0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@miniteejee-games","UCky3WXQPgGkKMkDzvfxKmEg","0","1","2024-08-04T03:15:36Z","2024-08-04T03:15:36Z","UgyIVWUkLRnMEJO_NDF4AaABAg",NA,"jNQXAC9IVRw"
"150","thank you everymuch,you create this,and this,is the best plataform","@Mathepayackarepthings","https://yt3.ggpht.com/GSkJUK5PctgHadaFcoA8zat-9NbU316lLo2kGpXTWK2MXbPykCrtFDlgc-4eN5hwcua2Xhb9=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Mathepayackarepthings","UCyR_1E6hl3YjlaFCC8HwhNg","0","0","2024-08-04T03:12:48Z","2024-08-04T03:12:48Z","Ugz0DodZGh7mDXrNJ8V4AaABAg",NA,"jNQXAC9IVRw"
"151","jas","@premelancolia","https://yt3.ggpht.com/ytc/AIdro_lXZATiSU94AudKCeqOS-aak7Qi50J9-N9s4qqnF2E7CRmgta6gS959E91ZM-ms0kpswQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@premelancolia","UCNZnh4wBNXq2r6RD-C9abzw","0","0","2024-08-04T03:11:36Z","2024-08-04T03:11:36Z","UgyS4a4FUqAL8-pUxcJ4AaABAg",NA,"jNQXAC9IVRw"
"152","This is the man that created legends","@Goatedgamer-mo7wd","https://yt3.ggpht.com/FMqiYCU0gP0cDWFBJv3NBRNeYTY6VL7Xpk1sHDZZlVPojEgjd8_1EU8rfbEP7skwOkzgwkkkl-c=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Goatedgamer-mo7wd","UCHJzhCI65TU19gVBzJ7QHeg","0","0","2024-08-04T03:07:35Z","2024-08-04T03:07:35Z","UgyUEj8FuF4tKBcRRrd4AaABAg",NA,"jNQXAC9IVRw"
"153","Im so happy that i found the first YouTube video ever","@omarsastronegoro","https://yt3.ggpht.com/GOG2idGZhFcgoI5MdVEZ1CHvVRmL9dJPETQPOceO2ti5SqInYgE2SMA4vOdumpSELGWqfyD-iEs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@omarsastronegoro","UCuceZO2jn2OypSdH1830whA","0","0","2024-08-04T03:07:28Z","2024-08-04T03:07:28Z","Ugw4pL7Dk_NFeoADwXp4AaABAg",NA,"jNQXAC9IVRw"
"154","Urmm I am here 2024","@user-qd6uh7zn3f","https://yt3.ggpht.com/ytc/AIdro_mIq3VHfPUrGhS9seKsJqeGzc2vC6doz0-nM2OENLkRxafGhMnaFzOjB0stCwcIPBngbw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-qd6uh7zn3f","UCFLZZW4D4xpBDagUQ69jyQQ","0","0","2024-08-04T03:03:12Z","2024-08-04T03:03:12Z","Ugwni-bNrTDxA3Xj3cV4AaABAg",NA,"jNQXAC9IVRw"
"155","BRO JAWED IS STILL ALIVE 19YEARS LATER? cuz of the pin","@epiklivleen7924","https://yt3.ggpht.com/bkhLES9Aqpf3niHs4Mue_DRLI6wbGboupZBzzECQS68JfvZFpuBk0jsQ9emr3TFPj0dlgobXPw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@epiklivleen7924","UCKrMixQA93Yqqv1zFwZRGFQ","0","0","2024-08-04T03:01:36Z","2024-08-04T03:01:36Z","UgwMlgqIkVcL_g37O9t4AaABAg",NA,"jNQXAC9IVRw"
"156","People in 2024?","@Byenissulk","https://yt3.ggpht.com/0NpJiydTbhF5GWqkz_22div4jcLDUYbxf410TRY114j_xsqJ8KpSbRz2CNYBKeQycYacQQfRLw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Byenissulk","UCdwdYzYQwGEDkNGNm9VM4OQ","0","0","2024-08-04T02:55:37Z","2024-08-04T02:55:37Z","UgxEzBrGXAm6o77VqBt4AaABAg",NA,"jNQXAC9IVRw"
"157","Anyone in 18 years old 😂","@Sahinasultana-us4jq","https://yt3.ggpht.com/ytc/AIdro_kN0vHjIDhTA7B0t2l-8jw4du0Fp3Q4NWDxREtZ0wG6prM4O5dykKEJAxt14lhBl9HMMQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Sahinasultana-us4jq","UCrmMxsmPDGIt0lGwWeT8H_g","0","0","2024-08-04T02:50:30Z","2024-08-04T02:50:30Z","Ugxtw7KVDhzA3tCLSCd4AaABAg",NA,"jNQXAC9IVRw"
"158","🎉","@Killer-bm7td","https://yt3.ggpht.com/ru0J-dhcWeb40wRVpI6qExjE7YqdSlVu_V1F6v_yBi7p4f9flKqeL2DNxaGF-b2LJOiB6HS9=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Killer-bm7td","UCiLAuLOeeVlwF2PVx7TohLA","0","0","2024-08-04T02:49:21Z","2024-08-04T02:49:21Z","UgyEMPDRZPslPUMpLzZ4AaABAg",NA,"jNQXAC9IVRw"
"159","19 years ☠️","@ManiKAnime么","https://yt3.ggpht.com/sjE-W4IFqR8oH94GyZQbDQKdPrKz3gXZwvd1TR-xUZlrP0oXvT1F50-fpV539Qf2Urk0ukSwID4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ManiKAnime%E4%B9%88","UCnd1iorJoysHSbqmnjGwx_w","0","5","2024-08-04T02:44:10Z","2024-08-04T02:44:10Z","UgzZI3MZcwSXpUmiUZZ4AaABAg",NA,"jNQXAC9IVRw"
"160","One more year and it’ll officially be 20 years.","@arisenleaf","https://yt3.ggpht.com/bROArcFkk5yRgP8XA7qD4ondKRIFbJFGkJ1zSVHqEFqrUmfGrURIjGusU3Er6FNgELIwg4BigA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@arisenleaf","UC157XCu_9tZsrYAvI9nK4aw","2","3","2024-08-04T02:38:27Z","2024-08-04T02:38:27Z","UgwxTimvoRUtIpZURhR4AaABAg",NA,"jNQXAC9IVRw"
"161","4.84M subs
329M views
10M Commnts
16M like
And published 19 years ago
His only video
And was on my fyp","@YT_Relix-fn","https://yt3.ggpht.com/YUSVdzy5p0jILaUgB1VuvW-2SYq63UtDBSjN3UxO4cPthnTtp1ubwcE6Fm_MA6044yeROHax=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@YT_Relix-fn","UCu0ptgu7W-iOq5WTdI4qWGQ","0","2","2024-08-04T02:37:26Z","2024-08-04T02:38:52Z","UgwCRtgkTBJ0s5v5Cxp4AaABAg",NA,"jNQXAC9IVRw"
"162",".","@estebanduranayala","https://yt3.ggpht.com/b4Obp_EYeBU-qmqIT1Mdsha3o0-0pk0ri4EgH_Jb4uROi9vUJ_mbS592f3aqafXsIugb2mGG7g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@estebanduranayala","UC05iJSw33LRWGSed5ii6DLg","0","1","2024-08-04T02:35:33Z","2024-08-04T02:35:33Z","Ugx5l4yGvsqinCrItKl4AaABAg",NA,"jNQXAC9IVRw"
